id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
29523,LSZL,small_airport,Locarno Airport,46.16080093,8.878609657,650,EU,CH,CH-TI,Locarno,no,LSZL,ZJI,,,https://en.wikipedia.org/wiki/Locarno_Airport,
29526,LSZP,small_airport,Flugplatz Biel-Kappelen,47.089199,7.29,1437,EU,CH,CH-BE,,no,LSZP,,,,,
4506,LSZR,medium_airport,St Gallen Altenrhein Airport,47.48500061,9.560770035,1306,EU,CH,CH-SG,Altenrhein,yes,LSZR,ACH,,,https://en.wikipedia.org/wiki/St._Gallen-Altenrhein_Airport,
29529,LSZV,small_airport,Sportflugplatz Sitterdorf,47.5089,9.26278,1660,EU,CH,CH-TG,,no,LSZV,,,,,
43789,LT-0001,closed,Rūdininkai Air Base,54.38770676,25.09431839,,EU,LT,LT-VL,Rūdininkai,no,,,,,https://en.wikipedia.org/wiki/R%C5%ABdininkai_training_ground,
7517,0SD1,small_airport,Lodi Airport,42.97219849,-96.98020172,1200,NA,US,US-SD,Wakonda,no,0SD1,,0SD1,,,
7526,0T3,closed,Ira Biffle Airfield,37.313901,-89.997299,421,NA,US,US-MO,Marble Hill,no,,,,,,"0T3, Twin City Airpark,"
7529,0TA1,small_airport,Buddy Harmel Airport,34.2195015,-101.9800034,3552,NA,US,US-TX,Halfway,no,0TA1,,0TA1,,,
330632,LT-0016,small_airport,Kirkliai Airstrip,55.9251137,22.5959212,,EU,LT,LT-TE,,no,,,,,,
7531,0TA3,small_airport,Tate Ranch Airport,30.30430031,-102.1380005,2650,NA,US,US-TX,Dryden,no,0TA3,,0TA3,,,
4508,LTAB,small_airport,Güvercinlik Airport,39.93500137,32.74079895,2687,AS,TR,TR-06,Ankara,no,LTAB,,,,https://en.wikipedia.org/wiki/Ankara_G%C3%BCvercinlik_Army_Air_Base,
6687,02TS,closed,FWOMC Heliport,32.747601,-97.370003,684,NA,US,US-TX,Fort Worth,no,,,,,,02TS
7560,0TS2,small_airport,Ultralight International Ultralightport,32.94869995,-97.3289032,820,NA,US,US-TX,Haslet,no,0TS2,,0TS2,,,
4537,LTBN,small_airport,Kütahya Airport,39.42670059,30.01689911,3026,AS,TR,TR-43,Kütahya,no,LTBN,,,,,
7575,0TX7,closed,Lazy K Acres Airport,32.950102,-97.150297,700,NA,US,US-TX,Grapevine,no,,,,,,0TX7
4548,LTCA,medium_airport,Elazığ Airport,38.60689926,39.29140091,2927,AS,TR,TR-23,Elazığ,yes,LTCA,EZS,,,https://en.wikipedia.org/wiki/Elaz%C4%B1%C4%9F_Airport,
4560,LTCO,medium_airport,Ağrı Airport,39.65454102,43.02597809,5462,AS,TR,TR-04,,yes,LTCO,AJI,,,https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Airport,
7600,0WA2,small_airport,Curtis Airport,46.5904007,-123.1050034,254,NA,US,US-WA,Curtis,no,0WA2,,0WA2,,,
7607,0WA9,heliport,Naval Station Everett Heliport,47.9864606,-122.2242951,5,NA,US,US-WA,Everett,no,0WA9,,0WA9,,,
7609,0WI1,small_airport,Mort's Landing Airport,45.50719833,-92.14189911,1255,NA,US,US-WI,Comstock,no,0WI1,,0WI1,,,
43763,LU-0001,heliport,Ettelbruck heliport,49.85432,6.094475,666,EU,LU,LU-D,Ettelbruck,no,ELET,,,,,
7619,0WN1,small_airport,Shangri-La Airport,46.75189972,-120.6019974,1500,NA,US,US-WA,Selah,no,0WN1,,0WN1,,,
43768,LU-0006,heliport,Hôpital Kirchberg heliport,49.632616,6.177118,1220,EU,LU,LU-L,Luxembourg,no,ELLK,,,,,
4630,LUBM,medium_airport,Mărculeşti International Airport,47.86270142,28.21279907,312,EU,MD,MD-FR,Mărculeşti,no,LUBM,,,,https://en.wikipedia.org/wiki/M%C4%83rcule%C5%9Fti_International_Airport,Markuleshty Airport
45936,0WY0,small_airport,Freedom Air Ranch Airport,43.039722,-111.038056,5698,NA,US,US-WY,Freedom,no,0WY0,,0WY0,,,
44651,LV-0002,small_airport,Griva Airfield,55.883999,26.471001,,EU,LV,LV-DGV,Daugavpils,no,EVBA,,,,,
325786,LV-0018,small_airport,Strēlnieku lidlauks,56.5082022,24.076641,,EU,LV,LV-U-A,,no,,,,,,
325842,LV-0023,small_airport,Barkavas lidlauks,56.7498863,26.5976995,,EU,LV,LV-U-A,Barkava,no,,,,,,
325859,LV-0026,small_airport,Žocenes lidlauks,57.5324639,22.6993897,,EU,LV,LV-U-A,Žocene,no,,,,,,
7654,10CL,closed,Joe Gottlieb Field,35.368,-119.195,347,NA,US,US-CA,Bakersfield,no,,,,,,10CL
325869,LV-0029,small_airport,Stalbes lidlauks,57.380083,25.011103,,EU,LV,LV-U-A,Stalbe,no,,,,,,
326174,LV-0037,closed,Staru lidlauks,57.103284,26.733248,,EU,LV,LV-U-A,Stari,no,,,,,,
327208,LV-0042,closed,Matkules lidlauks,56.9725105,22.6337392,,EU,LV,LV-TU,Matkule,no,,,,,,
4678,LW76,closed,Mavrovica Airport,41.912399,21.9554,1237,EU,MK,MK-001,Mavrovica,no,,,,,,LW76
7688,10PN,heliport,One Meridian Plaza Heliport,39.93069839,-75.24410248,560,NA,US,US-PA,Philadelphia,no,10PN,,10PN,,,
7692,10TS,closed,Saint's Strip Ultralightport,29.5525,-98.103104,980,NA,US,US-TX,Marion,no,,,,,,10TS
312731,LY-0004,small_airport,Wadi Barjuj strip,26.033514,12.928051,,AF,LY,LY-WD,,no,,,,,,
328506,10VG,heliport,WAVY TV Heliport,36.829702,-76.298344,20,NA,US,US-VA,Portsmouth,no,10VG,,10VG,,,
1649,LY88,small_airport,Ponikve Airport,43.898899,19.697701,2966,EU,RS,RS-16,Užice,no,LYUZ,,,http://aerodromponikve.rs,https://en.wikipedia.org/wiki/U%C5%BEice-Ponikve_Airport,"Аеродром Ужице-Поникве, Lepa Glava"
1650,LY89,small_airport,Bor Airport,44.0182,22.1371,1266,EU,RS,RS-14,Bor,no,LYBO,,,,https://en.wikipedia.org/wiki/Bor_Airport,Бор
7711,11ID,closed,Riddle Airport,42.185504,-116.112999,5356,NA,US,US-ID,Riddle,no,,,,,,11ID
7716,11KS,closed,Sheller's Airport,39.116695,-95.148904,1090,NA,US,US-KS,Tonganoxie,no,,,,,,11KS
323292,11MU,small_airport,Rocky Top Airfield,36.657916,-92.465578,1273,NA,US,US-MO,Gainesville,no,11MU,,11MU,,,
7727,11N,small_airport,Candlelight Farms Airport,41.56679916,-73.46620178,675,NA,US,US-CT,New Milford,no,11N,,11N,,,
7728,11NC,heliport,Sprint/Midatlantic Telecom Heliport,36.02149963,-78.51889801,427,NA,US,US-NC,Youngsville,no,11NC,,11NC,,,
310052,11OH,heliport,Fayette County Memorial Hospital Heliport,39.5477528,-83.4279139,977,NA,US,US-OH,Washington Court House,no,11OH,,11OH,,,
7735,11OK,small_airport,Beefor Ranch Airport,35.07229996,-97.38359833,1150,NA,US,US-OK,Purcell,no,11OK,,11OK,,,
30119,LZMA,small_airport,Martin,49.0653,18.9508,1381,EU,SK,SK-ZI,Martin,no,LZMA,,,http://www.aeroklubmartin.sk,https://en.wikipedia.org/wiki/Martin_Airport_(Slovakia),
314805,LZOC,small_airport,Ocova airfield,48.59533333,19.26580556,1191,EU,SK,SK-BC,,no,LZOC,,,,,
45923,11Y,small_airport,Flying Feathers Airport,44.061183,-88.194933,940,NA,US,US-WI,Chilton,no,11Y,,11Y,,,
7751,12AZ,small_airport,Ranta Strip,33.853901,-112.653001,1840,NA,US,US-AZ,Morristown,no,12AZ,,12AZ,,,05E
7757,12FL,seaplane_base,Timberlachen Seaplane Base,28.59280014,-81.40390015,89,NA,US,US-FL,Orlando,no,12FL,,12FL,,,
7759,12GE,seaplane_base,Harvest Lake Seaplane Base,31.73080063,-81.35970306,4,NA,US,US-GA,Riceboro,no,12GE,,12GE,,,
7766,12IS,heliport,Mercer County Hospital Heliport,41.20589828,-90.75990295,729,NA,US,US-IL,Aledo,no,12IS,,12IS,,,
330494,MA01,heliport,Gillette Stadium Heliport,42.088661,-71.263289,271,NA,US,US-MA,Foxborough,no,MA01,,MA01,,,
21752,MA07,small_airport,Friends Ultralightport,41.56760025,-71.11920166,131,NA,US,US-MA,Westport,no,MA07,,MA07,,,
21756,MA14,heliport,Wheeler's Point Heliport,42.6393013,-70.68029785,35,NA,US,US-MA,Gloucester,no,MA14,,MA14,,,
21758,MA16,small_airport,Marshall's Airport,42.36339951,-71.82170105,630,NA,US,US-MA,Holden,no,MA16,,MA16,,,
7789,12OK,closed,Expressway Airpark,35.541302,-97.453102,1070,NA,US,US-OK,Oklahoma City,no,,,,,,12OK
21775,MA32,heliport,Atlantic Trade Heliport,42.26119995,-71.76950073,570,NA,US,US-MA,Worcester,no,MA32,,MA32,,,
21779,MA36,small_airport,Snow Airport,42.66650009,-70.85299683,61,NA,US,US-MA,Ipswich,no,MA36,,MA36,,,
21798,MA55,small_airport,Muskeget Island Airport,41.33480072,-70.29949951,90,NA,US,US-MA,Muskeget Island,no,MA55,,MA55,,,
21799,MA56,heliport,Boston Scientific Natick Heliport,42.30500031,-71.37529755,167,NA,US,US-MA,Natick,no,MA56,,MA56,,,
21804,MA60,heliport,St Luke's Hospital Heliport,41.89400101,-70.91500092,140,NA,US,US-MA,Middleborough,no,MA60,,MA60,,,
7820,13ID,small_airport,Silva Ranch Airport,44.26660156,-115.0009995,6400,NA,US,US-ID,Stanley,no,13ID,,13ID,,,
7822,13IN,small_airport,Gage Airport,40.81529999,-84.92769623,814,NA,US,US-IN,Decatur,no,13IN,,13IN,,,
7823,13JY,heliport,Hess Port Reading Heliport,40.64440155,-74.24530029,70,NA,US,US-NJ,Port Reading,no,13JY,,13JY,,,
21815,MA72,small_airport,Tuckernuck Airport,41.29750061,-70.26039886,23,NA,US,US-MA,Tuckernuck Island,no,MA72,,MA72,,,
21819,MA76,heliport,Waltham Weston Hospital & Medical Center Heliport,42.36759949,-71.24810028,75,NA,US,US-MA,Waltham,no,MA76,,MA76,,,
21836,MA93,heliport,Bay Bank Ii Heliport,42.48120117,-71.20950317,148,NA,US,US-MA,Burlington,no,MA93,,MA93,,,
7852,13S,seaplane_base,Lake Louise Seaplane Base,62.28290176,-146.5189972,2362,NA,US,US-AK,Lake Louise,no,13S,,13S,,,
7863,13WI,small_airport,Nowatzski Field,43.69639969,-88.99960327,920,NA,US,US-WI,Markesan,no,13WI,,13WI,,,
7866,13Z,seaplane_base,Loring Seaplane Base,55.60129929,-131.6369934,0,NA,US,US-AK,Loring,no,13Z,WLR,13Z,,,
332084,MD-0004,small_airport,Călărași,47.2521452,28.2802413,,EU,MD,MD-CL,Călărași,no,,,,,,
21846,MD01,small_airport,Wingfield Airport,38.143501,-76.356597,20,NA,US,US-MD,Dameron,no,MD01,,MD01,,,Ridge
334126,SYCP,small_airport,Cipo Airstrip,4.81955,-60.025623,1924,SA,GY,GY-PT,,no,SYCP,,,,,
7879,14GE,heliport,Stakely Heliport,34.78549957,-85.4536972,1940,NA,US,US-GA,Trenton,no,14GE,,14GE,,,
7882,14IL,closed,Kewanee Hospital Heliport,41.235298,-89.9309,838,NA,US,US-IL,Kewanee,no,,,,https://web.archive.org/web/20170521002255/http://www.bcrnews.com/2009/05/14/kewanee-hospital-prepares-to-demolish-the-old-hospi,,0IL5
21860,MD14,small_airport,Robinson Private Airport,38.52429962,-76.68360138,20,NA,US,US-MD,Benedict,no,MD14,,MD14,,,
7890,14LS,heliport,Go Gulf Heliport,30.47330093,-91.04769897,50,NA,US,US-LA,Baton Rouge,no,14LS,,14LS,,,
21865,MD19,small_airport,Hybarc Farm Airport,39.20320129,-76.02490234,50,NA,US,US-MD,Chestertown,no,MD19,,MD19,,,
21869,MD23,small_airport,Kennersley Airport,39.144798,-76.040497,30,NA,US,US-MD,Church Hill,no,MD23,,MD23,,,MD23
7896,14MT,small_airport,Holland Ranch Airport,47.05160141,-109.0749969,4050,NA,US,US-MT,Lewistown,no,14MT,,14MT,,,
21879,MD33,heliport,Dorchester General Hospital Heliport,38.57180023,-76.06770325,12,NA,US,US-MD,Cambridge,no,MD33,,MD33,,,
7906,14OI,small_airport,Pleasant Home Gliding Club Gliderport,40.9192009,-82.11399841,1050,NA,US,US-OH,Pleasant Home,no,14OI,,14OI,,,
26078,WY16,small_airport,Robbins Airport,42.25999832,-105.8590012,7240,NA,US,US-WY,Medicine Bow,no,WY16,,WY16,,,
7910,14PA,small_airport,Dimascio Field,40.29090118,-75.65910339,350,NA,US,US-PA,Pottstown,no,14PA,,14PA,,,
7918,14TX,small_airport,Keyes Ranch Airport,30.2894001,-98.17389679,1150,NA,US,US-TX,Dripping Springs,no,14TX,,14TX,,,
7920,14WA,small_airport,Lz Ranch Airport,46.97069931,-122.7369995,240,NA,US,US-WA,Olympia,no,14WA,,14WA,,,
21900,MD55,small_airport,Holly Springs Farm Airport,38.39759827,-77.18609619,90,NA,US,US-MD,Nanjemoy,no,MD55,,MD55,,,
45467,MD65,heliport,Western Maryland Health System Heliport,39.646667,-78.731944,675,NA,US,US-MD,Cumberland,no,MD65,,MD65,,,
21910,MD66,small_airport,Smith Field,39.33789825,-76.09799957,60,NA,US,US-MD,Chestertown,no,MD66,,MD66,,,
21914,MD70,small_airport,Flying Acres Airport,39.18119812,-75.90879822,70,NA,US,US-MD,Sudlersville,no,MD70,,MD70,,,
21915,MD71,heliport,University of Maryland Shock Trauma Center Heliport,39.2887001,-76.62580109,166,NA,US,US-MD,Baltimore,no,MD71,,MD71,,,
7946,15MA,small_airport,Canapitsit Airport,41.42229843,-70.90950012,10,NA,US,US-MA,Gosnold,no,15MA,,15MA,,,
7949,15MN,small_airport,Tyler Farms Airport,45.2621994,-94.51069641,1185,NA,US,US-MN,Watkins,no,15MN,,15MN,,,
7950,15MO,small_airport,Applegate Airport,40.39199829,-92.56549835,997,NA,US,US-MO,Queen City,no,15MO,,15MO,,,
42308,MDBL,small_airport,Boca Chica Airport,18.45079994,-69.59259796,1,NA,DO,DO-01,Boca Chica,no,MDBL,,,,,
301617,mder,small_airport,El Ranchito Airport,19.18481324,-70.36496401,240,NA,DO,DO-13,La Vega,no,MDER,,,,,
301615,mdll,small_airport,Los Llanos de Sabanatosa Airport,18.59642598,-69.52577591,262,NA,DO,DO-23,,yes,MDLL,,,,,
301620,mdwo,small_airport,Walterio Airport,19.757867,-71.623482,33,NA,DO,DO-15,Monte Cristi,no,MDWO,,,,,
7997,16LL,heliport,Oak Landing Heliport,42.29999924,-88.38059998,870,NA,US,US-IL,Bull Valley,no,16LL,,16LL,,,
8000,16MI,small_airport,Barnstormers 5 Airport,42.8891983,-83.86660004,823,NA,US,US-MI,Gaines,no,16MI,,16MI,,,
21944,ME09,seaplane_base,Panther Pond Seaplane Base,43.93009949,-70.45310211,277,NA,US,US-ME,Raymond,no,ME09,,ME09,,,
8004,16MT,small_airport,Bangart Field,45.40520096,-109.1299973,4320,NA,US,US-MT,Roberts,no,16MT,,16MT,,,
21948,ME16,small_airport,Loring International Airport,46.950401,-67.885902,746,NA,US,US-ME,Limestone,no,ME16,LIZ,ME16,,https://en.wikipedia.org/wiki/Loring_International_Airport,Loring AFB
21958,ME27,seaplane_base,Double A Seaplane Base,44.90090179,-68.8022995,115,NA,US,US-ME,Glenburn,no,ME27,,ME27,,,
21964,ME34,small_airport,Robinson Ridge Field,44.17369843,-69.42870331,250,NA,US,US-ME,Jefferson,no,ME34,,ME34,,,
8034,17CA,heliport,Brookside Hospital Heliport,37.95410156,-122.336998,85,NA,US,US-CA,San Pablo,no,17CA,,17CA,,,
21978,ME55,small_airport,Vinalhaven Airport,44.07369995,-68.81890106,72,NA,US,US-ME,Vinalhaven,no,ME55,,ME55,,,
21979,ME56,small_airport,Kimberly Airport,44.06919861,-69.30529785,255,NA,US,US-ME,Waldoboro,no,ME56,,ME56,,,
8048,17MA,heliport,Long Hill Heliport,42.50479889,-71.77839661,630,NA,US,US-MA,Leominster,no,17MA,,17MA,,,
45445,17ME,small_airport,Bresett'S Mountainside Airport,47.2025,-67.991667,590,NA,US,US-ME,Van Buren,no,17ME,,17ME,,,
8051,17MO,small_airport,Rgl Field,38.98500061,-91.53489685,825,NA,US,US-MO,Montgomery City,no,17MO,,17MO,,,
21996,ME75,small_airport,Margerison Airport,43.953999,-70.141403,220,NA,US,US-ME,Durham,no,ME75,,ME75,,,Lisbon Falls
324734,17MU,small_airport,B-B Airfield,39.682791,-94.372097,1045,NA,US,US-MO,Osborn,no,17MU,,17MU,,,
8057,17NJ,heliport,CMC Steel New Jersey Heliport,40.486198,-74.322098,32,NA,US,US-NJ,Sayreville,no,17NJ,,17NJ,,,New Jersey Steel Helistop
322570,ME81,heliport,4 Winds Heliport,43.758333,-69.321611,30,NA,US,US-ME,Manhegan,no,ME81,,ME81,,,
8071,17TN,small_airport,Murphy Field,36.29940033,-82.60420227,1720,NA,US,US-TN,Jonesborough,no,17TN,,17TN,,,
8077,17WI,small_airport,Ha-Rail Airport,43.03609848,-88.89320374,885,NA,US,US-WI,Lake Mills,no,17WI,,17WI,,,
8080,18AL,heliport,Louisville Stagefield Army Heliport,31.81669998,-85.65180206,385,NA,US,US-AL,Fort Rucker/Louisville,no,18AL,,18AL,,,
4642,MGBN,small_airport,Bananera Airport,15.47350025,-88.83719635,130,NA,GT,GT-IZ,Morales,no,MGBN,,,,,
42223,MGCR,small_airport,Carmelita Airport,17.46120071,-90.05370331,753,NA,GT,GT-PE,Carmelita,no,MGCR,CMM,,,,
313977,MGG,closed,Margarima Airport,-5.979,143.3595,7291,OC,PG,PG-SHM,Margarima,no,,MGG,,,,
4645,MGPB,medium_airport,Puerto Barrios Airport,15.7309,-88.583801,33,NA,GT,GT-IZ,Puerto Barrios,yes,MGPB,PBR,,,https://en.wikipedia.org/wiki/Puerto_Barrios_Airport,
8107,18NE,small_airport,Doc's Airport,40.51390076,-97.61060333,1640,NA,US,US-NE,Geneva,no,18NE,,18NE,,,
4647,MGRT,medium_airport,Retalhuleu Airport,14.52099991,-91.69730377,656,NA,GT,GT-RE,Retalhuleu,no,MGRT,RER,,,,
35202,MH-JAT,small_airport,Jabot Airport,7.749774756,168.9778376,20,OC,MH,MH-ALL,Ailinglapalap Atoll,no,,JAT,,,https://en.wikipedia.org/wiki/Jabot_Airport,
35204,MH-LIK,small_airport,Likiep Airport,9.82316,169.307999,,OC,MH,MH-LIK,Likiep Island,yes,,LIK,,,https://en.wikipedia.org/wiki/Likiep_Airport,
32447,MH-TIC,small_airport,Tinak Airport,7.133329868,171.9170074,4,OC,MH,MH-ARN,Arno Atoll,no,,TIC,N18,,,
32681,MH-WTO,small_airport,Wotho Island Airport,10.17329979,166.003006,,OC,MH,MH-WTN,Wotho Island,yes,,WTO,,,,
8128,19AR,small_airport,Naylor field,35.15670013,-92.22419739,230,NA,US,US-AR,Naylor,no,19AR,,19AR,,,
42035,MHAP,small_airport,Apala Airport,14.01083279,-86.38916779,470,NA,HN,HN-EP,Apala,no,MHAP,,,,,
8136,19IA,small_airport,Ancam Antique Airfield,40.85680008,-91.20379639,690,NA,US,US-IA,West Burlington,no,19IA,,19IA,,,
42039,MHAY,small_airport,Araslaya Airport,15.73527813,-84.54333496,3,NA,HN,HN-GD,Araslaya,no,MHAY,,,,,
8139,19IN,small_airport,Clark Airport,40.19449997,-86.52310181,880,NA,US,US-IN,Frankfort,no,19IN,,19IN,,,
42042,MHBE,small_airport,San Bernardo Airport,13.10194397,-87.14194489,14,NA,HN,HN-CH,San Bernardo,no,MHBE,,,,,
8141,19KS,heliport,Schultz Field,37.61999893,-95.45860291,940,NA,US,US-KS,Chanute,no,19KS,,19KS,,,
8144,19LL,small_airport,Neiner Airport,41.25699997,-87.91950226,650,NA,US,US-IL,Manteno,no,19LL,,19LL,,,
45436,19LS,heliport,Riverside Medical Center Heliport,30.834444,-90.153611,146,NA,US,US-LA,Franklinton,no,19LS,,19LS,,,
8150,19NE,small_airport,Hoyt Airport,40.10829926,-100.8089981,2707,NA,US,US-NE,Mc Cook/Culbertson,no,19NE,,19NE,,,
42053,MHCU,small_airport,Cauquira Airport,15.316667,-83.591667,21,NA,HN,HN-GD,Cauquira,no,MHCU,CDD,,,https://en.wikipedia.org/wiki/Cauquira_Airport,
31905,MHDU,small_airport,Durzona Airport,14.9891,-84.220802,250,NA,HN,HN-GD,Mocorón,no,MHDU,,,,https://en.wikipedia.org/wiki/Mocor%C3%B3n_Airport,
8156,19OI,heliport,Airc Helistop,40.38079834,-80.70539856,1218,NA,US,US-OH,Wintersville,no,19OI,,19OI,,,
42059,MHEZ,small_airport,La Esperanza Airport,15.609722,-86.139442,160,NA,HN,HN-CL,Lérida,no,MHEZ,,,,"https://en.wikipedia.org/wiki/La_Esperanza_Airport,_Col%C3%B3n",
45765,19PN,closed,Spooky Nook Heliport,40.106389,-76.423333,370,NA,US,US-PA,Landisville,no,,,,,,19PN
42067,MHGE,small_airport,El Aguacate Airport,14.875,-85.776108,1296,NA,HN,HN-OL,El Aguacate,no,MHGE,,,,https://en.wikipedia.org/wiki/El_Aguacate_Airport,
8170,19WI,small_airport,Erickson Field,45.19520187,-92.05709839,1180,NA,US,US-WI,Prairie Farm,no,19WI,,19WI,,,
42073,MHHE,small_airport,La Herradura Airport,14.75500011,-86.00416565,342,NA,HN,HN-OL,Punuare,no,MHHE,,,,,
42076,MHIN,small_airport,Minas De Oro Airport,14.78861141,-87.34972382,1000,NA,HN,HN-CM,Minas de Oro,no,MHIN,,,,,
42077,MHIR,small_airport,Iriona Airport,15.93916702,-85.13722229,8,NA,HN,HN-CL,Iriona,no,MHIR,IRN,,,,
6793,04TE,heliport,Veterans Affairs Medical Center Heliport,29.70019913,-95.38739777,49,NA,US,US-TX,Houston,no,04TE,,04TE,,,
31811,MHLE,small_airport,La Esperanza Airport,14.291111,-88.175003,5475,NA,HN,HN-IN,La Esperanza,no,MHLE,LEZ,,,https://en.wikipedia.org/wiki/La_Esperanza_Airport_(Intibuc%C3%A1),
8189,1AL4,small_airport,Elsanor Airport,30.54470062,-87.55940247,180,NA,US,US-AL,Robertsdale,no,1AL4,,1AL4,,,
8199,1AR4,closed,Foggy River Airport,36.017899,-94.018402,1240,NA,US,US-AR,Elkins,no,,,,,,1AR4
42096,MHLZ,small_airport,La Estanzuela Airport,15.01666737,-88.80000305,2227,NA,HN,HN-CP,el agua,no,MHLZ,,,,,
8206,1AZ1,heliport,Boulais Heliport,33.51499939,-112.2559967,1060,NA,US,US-AZ,Tolleson,no,1AZ1,,1AZ1,,,
42113,MHPB,heliport,Publigraficos Heliport,15.4533329,-88.02194214,159,NA,HN,HN-CR,San Pedro Sula,no,MHPB,,,,,
35282,MHPC,small_airport,Palacios Airport,15.955,-84.941391,18,NA,HN,HN-GD,Palacios,no,MHPC,PCH,,,https://en.wikipedia.org/wiki/Palacios_Airport,
8223,1CA2,closed,Sunrise One Heliport,38.603298,-121.263,100,NA,US,US-CA,Rancho Cordova,no,,,,,,1CA2
42117,MHPY,small_airport,Payasito Airport,15.87583256,-85.39694214,5,NA,HN,HN-CL,Farallones,no,MHPY,,,,,
8232,1CD1,small_airport,Reed Airport,40.69029999,-104.8669968,5350,NA,US,US-CO,Nunn,no,1CD1,,1CD1,,,
8233,1CD2,small_airport,Tonga Airport,40.16719818,-104.7929993,4925,NA,US,US-CO,Platteville,no,1CD2,,1CD2,,,
8238,1CL2,small_airport,Pontious Airport,34.94250107,-118.1699982,2610,NA,US,US-CA,Mojave,no,1CL2,,1CL2,,,
8243,1CL8,heliport,Marian Medical Center Heliport,34.95080185,-120.413002,256,NA,US,US-CA,Santa Maria,no,1CL8,,1CL8,,,
8244,1CL9,heliport,Sfi-Vernon Heliport,34.00099945,-118.2129974,231,NA,US,US-CA,Vernon,no,1CL9,,1CL9,,,
1553,CSR4,closed,Rimouski (Hydro-Québec) Heliport,48.44110107,-68.54250336,45,NA,CA,CA-QC,Rimouski,no,CSR4,,CSR4,,,SR4
42138,MHUG,small_airport,Guanacastal Airport,14.91555595,-87.83333588,1563,NA,HN,HN-CR,Canchias,no,MHUG,,,,,
42143,MHVE,small_airport,Villa Hermosa Airport,14.23027802,-88.79944611,1280,NA,HN,HN-LE,Coyolillo,no,MHVE,,,,,
8260,1D5,small_airport,Luther Airport,43.02920151,-75.84549713,740,NA,US,US-NY,Chittenango,no,1D5,,1D5,,,
8267,1.00E+07,small_airport,Buffalo Airport,35.06499863,-101.8789978,3640,NA,US,US-TX,Amarillo,no,1.00E+07,,1.00E+07,,,
8278,1FD2,closed,Bass Limited Airport,30.6194,-83.304001,100,NA,US,US-FL,Madison,no,,,,,,1FD2
8282,1FD6,heliport,Paines Prairie Heliport,29.54610062,-82.28730011,75,NA,US,US-FL,Micanopy,no,1FD6,,1FD6,,,
22040,MI27,small_airport,Haigh Airport,42.61249924,-83.85410309,1000,NA,US,US-MI,Howell,no,MI27,,MI27,,,
8302,1GA5,small_airport,Shilo Farms Airport,30.93099976,-83.38349915,211,NA,US,US-GA,Hahira,no,1GA5,,1GA5,,,
22050,MI37,small_airport,Wenning Landing Area Airport,42.75559998,-82.5582962,620,NA,US,US-MI,Marine City,no,MI37,,MI37,,,
8304,1GA7,closed,Adams Heliport,34.293201,-84.109596,1200,NA,US,US-GA,Cumming,no,,,,,,1GA7
8310,1GE4,small_airport,Beckley Farms Airport,32.50109863,-83.9332962,425,NA,US,US-GA,Fort Valley,no,1GE4,,1GE4,,,
22066,MI53,small_airport,Mills Field,42.00920105,-83.25830078,590,NA,US,US-MI,Newport,no,MI53,,MI53,,,
8325,1IA2,heliport,Camp Tahigwa Landing Site Heliport,43.43889999,-91.56739807,760,NA,US,US-IA,Dorchester,no,1IA2,,1IA2,,,
22077,MI67,small_airport,Tyrone Airport,43.28919983,-85.78119659,810,NA,US,US-MI,Bailey,no,MI67,,MI67,,,
8336,1ID6,heliport,Sligars Landing Heliport,42.58580017,-114.3570023,3800,NA,US,US-ID,Kimberly,no,1ID6,,1ID6,,,
8341,1II2,small_airport,Adams Airport,40.61579895,-84.83480072,850,NA,US,US-IN,Geneva,no,1II2,,1II2,,,
335859,MI83,small_airport,Maple Grove Airpark,43.137722,-84.045589,698,NA,US,US-MI,Chesaning,no,MI83,,MI83,,,
8350,1IL2,closed,Hobby Hideaway RLA Airport,40.347,-89.470703,660,NA,US,US-IL,Delavan,no,,,,,,1IL2
22105,MI98,closed,Dowd Field,46.201993,-84.742291,705,NA,US,US-MI,Fibre,no,,,,,,MI98
310016,MIZ,small_airport,Mainoru Airstrip,-14.0533,134.0942,365,OC,AU,AU-NT,Mainoru,no,,MIZ,,,,
4344,LIMJ,large_airport,Genoa Cristoforo Colombo Airport,44.4133,8.8375,13,EU,IT,IT-42,Genova,yes,LIMJ,GOA,GE01,http://www.aeroportodigenova.com/en/home/index.php,https://en.wikipedia.org/wiki/Genoa_Cristoforo_Colombo_Airport,"Genova Sestri, Sestri Cristoforo Colombo Airport, Cristoforo Colombo Airport"
8372,1J9,small_airport,Fort Walton Beach Airport,30.40629959,-86.82910156,22,NA,US,US-FL,Navarre,no,1J9,,1J9,,,
24738,TA30,small_airport,Old Forker Ultralightport,29.31879997,-95.08580017,15,NA,US,US-TX,Sante Fe,no,TA30,,TA30,,,
8379,1K3,small_airport,Hamilton Field,37.56060028,-97.23370361,1320,NA,US,US-KS,Derby,no,1K3,,1K3,,,
8383,1KC,small_airport,Kalakaket Creek AS Airport,64.4166257,-156.8203926,1598,NA,US,US-AK,Kalakaket Creek,no,1KC,KKK,1KC,,,
4878,MM27,closed,Cementos Mexicanos Airport,21.983999,-98.961899,302,NA,MX,MX-SLP,Ciudad Valles,no,MM27,,CMX,,,MX26
